28,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
28 ,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,28 ,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite,Mesquite
CG,Casegoods,,,,,,,,,,,,UPH,Upholstery,,,,,,,,,,,,,Total,,,,,,,,,,,
,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized,,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized,,Start,Billable,Ecomm,IB,CG-LC,UPH-LC,OB Trans,End,Capacity ,% Utilized,Max Capacity,$ Utilized
2026-04-04 00:00:00,201531.68951307712,28728,,16088,0,,1327.8636290667807,187563.82588401032,210793,0.8898010175101181,210793,0.8898010175101181,,49539,11473,,6029,,4240,480,47855,61358,0.7799308973564979,61358,0.7799308973564979,,251070.68951307712,40201,0,22117,0,4240,1807.8636290667807,235418.82588401032,272151,0.8650301703246004,272151,0.8650301703246004
2026-04-11 00:00:00,187563.82588401032,28459,,29248,0,,1241.778749518881,187111.04713449144,210793,0.8876530394011729,210793,0.8876530394011729,,47855,12313,,7933,,3572,480,46567,61358,0.7589393396134163,61358,0.7589393396134163,,235418.82588401032,40772,0,37181,0,3572,1721.778749518881,233678.04713449144,272151,0.8586337993778874,272151,0.8586337993778874
2026-04-18 00:00:00,187111.04713449144,23662,,16268,0,,635.339042026858,179081.70809246457,210793,0.8495619308632857,210793,0.8495619308632857,,46567,10197,,6586,,6143,480,48619,61358,0.7923824114214936,61358,0.7923824114214936,,233678.04713449144,33859,0,22854,0,6143,1115.339042026858,227700.70809246457,272151,0.8366704810655282,272151,0.8366704810655282
2026-04-25 00:00:00,179081.70809246457,28174,,26601,0,,4248.796376286418,173259.91171617815,210793,0.8219433838703285,210793,0.8219433838703285,,48619,14685,,6604,,4598,480,44656,61358,0.7277942566576485,61358,0.7277942566576485,,227700.70809246457,42859,0,33205,0,4598,4728.796376286418,217915.91171617815,272151,0.8007169244874285,272151,0.8007169244874285
2026-05-02 00:00:00,173259.91171617815,29416,,40793,0,,5473.501176401388,179163.41053977676,210793,0.8499495265012441,210793,0.8499495265012441,,44656,13066,,9666,,6230,480,47006,61358,0.7660940708628051,61358,0.7660940708628051,,217915.91171617815,42482,0,50459,0,6230,5953.501176401388,226169.41053977676,272151,0.8310438342676557,272151,0.8310438342676557
2026-05-09 00:00:00,179163.41053977676,27530,,21091,0,,1413.9554338751657,171310.45510590158,210793,0.8126951801335983,210793,0.8126951801335983,,47006,11067,,7850,,6236,480,49545,61358,0.8074741679976531,61358,0.8074741679976531,,226169.41053977676,38597,0,28941,0,6236,1893.9554338751657,220855.45510590158,272151,0.8115180730767169,272151,0.8115180730767169
2026-05-16 00:00:00,171310.45510590158,29164,,19857,0,,1033.218851719139,160970.23625418244,210793,0.7636412796164125,210793,0.7636412796164125,,49545,13499,,7735,,0,480,43301,61358,0.705710746764888,61358,0.705710746764888,,220855.45510590158,42663,0,27592,0,0,1513.218851719139,204271.23625418244,272151,0.7505805095486786,272151,0.7505805095486786
2026-05-23 00:00:00,160970.23625418244,31073,,21707,0,,1079.2585879072126,150524.97766627523,210793,0.7140890715833791,210793,0.7140890715833791,,43301,11856,,5825,,0,24,37246,61358,0.6070276084618142,61358,0.6070276084618142,,204271.23625418244,42929,0,27532,0,0,1103.2585879072126,187770.97766627523,272151,0.6899514521948302,272151,0.6899514521948302
2026-05-30 00:00:00,150524.97766627523,49259,,32881,0,,1132.9992898491469,133013.9783764261,210793,0.631017056431789,210793,0.631017056431789,,37246,12236,,10063,,0,0,35073,61358,0.5716125036670034,61358,0.5716125036670034,,187770.97766627523,61495,0,42944,0,0,1132.9992898491469,168086.9783764261,272151,0.617623960141341,272151,0.617623960141341
2026-06-06 00:00:00,133013.9783764261,30644,,37779,0,,1457.2986505983197,138691.67972582777,210793,0.6579520179789071,210793,0.6579520179789071,,35073,15510,,10591,,0,0,30154,61358,0.4914436585286352,61358,0.4914436585286352,,168086.9783764261,46154,0,48370,0,0,1457.2986505983197,168845.67972582777,272151,0.620411755701165,272151,0.620411755701165
