Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%,,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%, ,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%
,2026-03-28 00:00:00,33982,17260,51242,11545754,225.19,0.6631669333749658,0.33683306662503415,,2026-03-21 00:00:00,49694,9899,59593,13469924,226.0319836222375,0.8338898863960532,0.16611011360394679, ,2025-09-20 00:00:00,59670,9831,69501,14436169.06,207.711674076632,0.8585487978590236,0.1414512021409764
,2026-04-04 00:00:00,37423,17721,55144,12684786,229.36,0.6786413753082837,0.3213586246917162,,2026-03-14 00:00:00,54319,12207,66526,15076324,226.62303460301234,0.8165078315245168,0.18349216847548327, ,2025-09-13 00:00:00,69147,11274,80421,17009830.79,211.50981447631835,0.859812735479539,0.14018726452046107
,2026-04-11 00:00:00,41530,15405,56935,12889931,226.1,0.729428295424607,0.270571704575393,,2026-03-07 00:00:00,51432,12271,63703,14023628.67,220.14078881685322,0.8073717093386497,0.19262829066135032, ,2025-09-06 00:00:00,54146,21157,75303,15423403.45,204.81791495690743,0.719041738044965,0.280958261955035
,2026-04-18 00:00:00,35770,14912,50682,11688340,230.06,0.7057732528313799,0.29422674716862,,2026-02-28 00:00:00,47814,13160,60974,13718880,224.9955718830977,0.7841703020959754,0.21582969790402468, ,2025-08-30 00:00:00,56867,15407,72274,15015318.14,207.7554603315162,0.7868251376705316,0.21317486232946842
,2026-04-25 00:00:00,38055,14838,52893,12197237,230.03,0.7194713856275877,0.2805286143724122,,2026-02-21 00:00:00,44260,22377,66637,14739893.71,221.19683824301816,0.6641955670273272,0.3358044329726728, ,2025-08-23 00:00:00,55104,10994,66098,13901926.73,210.32295576265545,0.8336712154679415,0.16632878453205846
,2026-05-02 00:00:00,37291,16751,54042,12157272,224.45,0.6900373783353688,0.30996262166463123,,2026-02-14 00:00:00,43674,13645,57319,12834094.87,223.90646853573858,0.7619463005286206,0.23805369947137947, ,2025-08-16 00:00:00,55279,10706,65985,14115728.37,213.923291202546,0.8377510040160643,0.16224899598393575
,2026-05-09 00:00:00,34761,17412,52173,12197286,233.25,0.6662641596227934,0.3337358403772066,,2026-02-07 00:00:00,46942,12939,59881,13552249.26,226.31968838195755,0.7839214441976586,0.2160785558023413, ,2025-08-09 00:00:00,52395,10914,63309,13576031.2,214.44077777251258,0.827607449177842,0.17239255082215799
,2026-05-16 00:00:00,31733,17336,49069,11515908,234.1,0.646701583484481,0.35329841651551896,,2026-01-31 00:00:00,34643,10588,45231,9842579.73,217.60694501558666,0.7659127589485087,0.23408724105149123, ,2025-08-02 00:00:00,49982,9983,59965,12710119.8,211.9589727340949,0.8335195530726257,0.1664804469273743
,2026-05-23 00:00:00,32099,21792,53891,13010844,240.74,0.5956282125030153,0.40437178749698466,,2026-01-24 00:00:00,44995,11884,56879,12786370.82,224.79950104608028,0.791065243763076,0.208934756236924, ,2025-07-26 00:00:00,50519,9047,59566,12255864.55,205.75268693550012,0.8481180539233791,0.1518819460766209
,2026-05-30 00:00:00,32362,27427,59789,14978703,249.99,0.5412701333021124,0.45872986669788757,,2026-01-17 00:00:00,44329,12906,57235,12935432.83,226.00564042980693,0.7745086048746397,0.22549139512536034, ,2025-07-19 00:00:00,53318,8756,62074,12776500.31,205.82692125527598,0.8589425524374135,0.1410574475625866
