Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%,,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%, ,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%
,2026-03-28 00:00:00,51987,10266,62253,14973627,240.57,0.8350922847091706,0.16490771529082937,,2026-03-21 00:00:00,60572,10232,70804,16664942,235.36723913903168,0.8554883904864132,0.1445116095135868, ,2025-09-20 00:00:00,61143,7117,68260,15281588.7,223.87325959566363,0.8957368883680047,0.10426311163199531
,2026-04-04 00:00:00,59278,10500,69778,16724897,239.46,0.8495227722204707,0.15047722777952938,,2026-03-14 00:00:00,62958,9256,72214,17187841,238.0125875868945,0.871825407815659,0.128174592184341, ,2025-09-13 00:00:00,74343,8147,82490,18595373.2,225.42578736816583,0.9012365135167899,0.09876348648321008
,2026-04-11 00:00:00,53245,8652,61897,15321077,247.19,0.860219396739745,0.13978060326025493,,2026-03-07 00:00:00,61732,9460,71192,16333986.76,229.43570569726936,0.8671199011124846,0.13288009888751545, ,2025-09-06 00:00:00,64945,14397,79342,17152693.78,216.1868087519851,0.818545032895566,0.18145496710443396
,2026-04-18 00:00:00,53734,8346,62080,15486946,249.06,0.8655605670103093,0.13443943298969072,,2026-02-28 00:00:00,58752,10144,68896,16294952,236.5152113330237,0.8527635856943799,0.14723641430562007, ,2025-08-30 00:00:00,60572,10966,71538,15796125.58,220.8074810590176,0.8467108389946602,0.15328916100533982
,2026-04-25 00:00:00,53628,8265,61893,15168645,244.9,0.8664630895254714,0.13353691047452862,,2026-02-21 00:00:00,60241,11909,72150,17345816.44,240.41325627165628,0.8349410949410949,0.16505890505890505, ,2025-08-23 00:00:00,62408,8361,70769,15607165.45,220.53675267419348,0.8818550495273354,0.11814495047266459
,2026-05-02 00:00:00,60819,9321,70140,16958794,241.46,0.8671086398631309,0.1328913601368691,,2026-02-14 00:00:00,59807,8420,68227,15504150.88,227.2436261304176,0.8765884473888637,0.12341155261113636, ,2025-08-16 00:00:00,60776,8445,69221,15792257.39,228.14257797489202,0.8779994510336459,0.12200054896635414
,2026-05-09 00:00:00,51991,9846,61837,15002197,242.27,0.8407749405695619,0.15922505943043808,,2026-02-07 00:00:00,49751,6612,56363,13114901.22,232.6863584266274,0.8826889981015915,0.11731100189840853, ,2025-08-09 00:00:00,57189,7826,65015,14632718.21,225.06680319926173,0.8796277782050296,0.1203722217949704
,2026-05-16 00:00:00,51012,9476,60488,14973424,247.36,0.8433408279328132,0.15665917206718688,,2026-01-31 00:00:00,42723,7132,49855,11925449.58,239.2026793701735,0.856945140908635,0.14305485909136495, ,2025-08-02 00:00:00,57784,6162,63946,14280962.87,223.32847824727114,0.9036374440934538,0.09636255590654615
,2026-05-23 00:00:00,53204,11263,64467,16331926,253.38,0.8252904586842881,0.17470954131571192,,2026-01-24 00:00:00,63171,7245,70416,16467279.3,233.85706799591003,0.8971114519427403,0.10288854805725971, ,2025-07-26 00:00:00,54298,5474,59772,13637412.39,228.15720387472396,0.9084186575654153,0.09158134243458475
