Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%,,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%, ,WE Date,BILL ,ECOM,WKLY DF,WKLY DF $,WKLY ASP,BILL %,ECOM%
,2026-03-28 00:00:00,29576,7206,36782,8339189,226.57,0.8040889565548366,0.19591104344516339,,2026-03-21 00:00:00,32941,5524,38465,9106583,236.7498505134538,0.8563889249967503,0.1436110750032497, ,2025-09-20 00:00:00,39596,4058,43654,9731663.86,222.9271970495258,0.9070417372978421,0.09295826270215787
,2026-04-04 00:00:00,35583,7305,42888,10908104,254,0.8296726357022943,0.17032736429770565,,2026-03-14 00:00:00,37854,5909,43763,9979238,228.02911134977035,0.8649772638987272,0.13502273610127277, ,2025-09-13 00:00:00,42382,5030,47412,10532249.72,222.14312241626592,0.8939087150932253,0.10609128490677465
,2026-04-11 00:00:00,32953,5857,38810,9692962,249.37,0.8490852872970884,0.15091471270291162,,2026-03-07 00:00:00,40204,5914,46118,10589351.97,229.61429311765474,0.8717637365020166,0.12823626349798342, ,2025-09-06 00:00:00,38128,8255,46383,10352556.77,223.19722247375114,0.8220253109975637,0.17797468900243624
,2026-04-18 00:00:00,28242,5578,33820,8652019,255.54,0.8350680070963926,0.16493199290360733,,2026-02-28 00:00:00,32304,6574,38878,9694947,249.36846031174443,0.8309069396573898,0.1690930603426102, ,2025-08-30 00:00:00,38876,6287,45163,9823385.78,217.509593693953,0.8607931271173306,0.13920687288266945
,2026-04-25 00:00:00,33089,5543,38632,9591235,247.65,0.8565179126113067,0.1434820873886933,,2026-02-21 00:00:00,31288,7909,39197,9353113.36,238.61809220093372,0.7982243539046355,0.20177564609536444, ,2025-08-23 00:00:00,36422,5564,41986,9387751.93,223.59243390654026,0.8674796360691659,0.13252036393083408
,2026-05-02 00:00:00,36853,6320,43173,10359002,239.65,0.8536122113357886,0.14638778866421143,,2026-02-14 00:00:00,31099,6172,37271,8835291.25,237.05538488368973,0.8344020820477046,0.16559791795229534, ,2025-08-16 00:00:00,35852,6190,42042,9153924.28,217.7328452499881,0.8527662813377099,0.1472337186622901
,2026-05-09 00:00:00,27859,6621,34480,8549484,247.91,0.8079756380510441,0.19202436194895592,,2026-02-07 00:00:00,31354,4753,36107,8359162.31,231.51085135846233,0.8683634752264104,0.1316365247735896, ,2025-08-09 00:00:00,33666,4997,38663,8682837.93,224.5774494995215,0.8707549853865453,0.12924501461345472
,2026-05-16 00:00:00,29611,6383,35994,9151920,254.25,0.8226648885925432,0.1773351114074568,,2026-01-31 00:00:00,20382,4066,24448,5581591.78,228.30463759816755,0.8336878272251309,0.16631217277486912, ,2025-08-02 00:00:00,32015,4928,36943,8109411.04,219.51143762011748,0.8666053108843353,0.13339468911566468
,2026-05-23 00:00:00,28123,7579,35702,9100727,254.78,0.7877149739510392,0.21228502604896085,,2026-01-24 00:00:00,35184,4200,39384,9487512.78,240.89764320536256,0.8933577087141986,0.10664229128580134, ,2025-07-26 00:00:00,31758,4277,36035,8234738.06,228.520551130845,0.8813098376578327,0.11869016234216734
,2026-05-30 00:00:00,33417,9316,42733,11159474,261.13,0.7819951793695739,0.21800482063042614,,2026-01-17 00:00:00,31406,5297,36703,8971649.51,244.43913331335312,0.8556793722583985,0.1443206277416015, ,2025-07-19 00:00:00,32761,5008,37769,8800683.31,233.01340543832245,0.8674044851597871,0.13259551484021287
,2026-06-06 00:00:00,31688,6125,37813,9626028,254.28,0.8380186708274932,0.16198132917250682,,2026-01-10 00:00:00,30593,5165,35758,8385940.59,234.5192849152637,0.8555567984786622,0.14444320152133788, ,2025-07-12 00:00:00,28825,6188,35013,7903017.86,225.71667266443893,0.8232656441893011,0.17673435581069888
,2026-06-13 00:00:00,38076,5728,43804,10771190,245.42,0.8692356862386996,0.13076431376130035,,2026-01-03 00:00:00,25344,6660,32004,7266110.35,227.0375687414073,0.7919010123734533,0.2080989876265467, ,2025-07-05 00:00:00,28313,4683,32996,7081062.28,214.60365741301976,0.8580737059037459,0.1419262940962541
,2026-06-20 00:00:00,29322,5660,34982,9198524,262.53,0.8382025041449889,0.16179749585501116,,2025-12-27 00:00:00,23303,5719,29022,6369773.09,219.4808452208669,0.8029425952725519,0.19705740472744815, ,2025-06-28 00:00:00,32886,4408,37294,7976151.7,213.8722502279187,0.8818040435458787,0.1181959564541213
,2026-06-27 00:00:00,27965,8386,36351,9276308,254.84,0.7693048334296168,0.23069516657038322,,2025-12-20 00:00:00,31993,5859,37852,8744076.5,231.00698774173094,0.8452129345873401,0.15478706541265982, ,2025-06-21 00:00:00,32952,4071,37023,8090785.76,218.5340399211301,0.8900413256624261,0.10995867433757395
,2026-07-04 00:00:00,36175,7491,43666,11376438,260.47,0.8284477625612605,0.1715522374387395,,2025-12-13 00:00:00,36482,5569,42051,10308881.3,245.1518703479109,0.8675655751349551,0.13243442486504484, ,2025-06-14 00:00:00,38191,5027,43218,9104273.96,210.65930769586748,0.8836827247905965,0.11631727520940349
,2026-07-11 00:00:00,36356,6631,42987,10734660,249.78,0.845744062158327,0.15425593784167307,,2025-12-06 00:00:00,42115,10116,52231,12262247.21,234.76952786659265,0.8063219161034635,0.19367808389653654, ,2025-06-07 00:00:00,38358,5759,44117,9415074.95,213.41149556860165,0.8694607520910307,0.13053924790896934
,2026-07-18 00:00:00,34404,3360,37764,9356944,247.91,0.9110263743247538,0.08897362567524626,,2025-11-29 00:00:00,30338,11648,41986,9283570.84,221.11110465393227,0.7225741913971324,0.27742580860286764, ,2025-05-31 00:00:00,35479,7841,43320,8951520.49,206.6371304247461,0.8189981532779317,0.18100184672206832
,2026-07-25 00:00:00,31450,3224,34674,8897658,256.94,0.9070196689161908,0.0929803310838092,,2025-11-22 00:00:00,42271,6312,48583,11158579.98,229.68075211493732,0.8700780108268324,0.12992198917316758, ,2025-05-24 00:00:00,35010,5880,40890,8961172.91,219.1531648324774,0.8561995597945709,0.1438004402054292
,2026-08-01 00:00:00,40018,3344,43362,10576268,244.39,0.9228817858954845,0.07711821410451547,,2025-11-15 00:00:00,38655,5822,44477,10597214.72,238.26280369629248,0.8691008836027609,0.13089911639723903, ,2025-05-17 00:00:00,34504,5699,40203,8521425.12,211.95993134840683,0.8582444096211725,0.14175559037882746
,2026-08-08 00:00:00,33371,3463,36834,9361554,254.75,0.9059836021067492,0.0940163978932508,,2025-11-08 00:00:00,34274,5644,39918,9279337.73,232.4599862217546,0.8586101508091588,0.14138984919084122, ,2025-05-10 00:00:00,35787,5952,41739,8873126.77,212.58599319581205,0.8573995543736074,0.14260044562639257
