WeekEnding,Warehouse,Warehouse_Desc,Department,Department_Desc,Activity_Desc,Hours_Reg_Total,Hours_OT_Total,Hours_Total,OT %,Headcount_Total,Units_BED,Units_DOM,Units_IMP,Units_IMPUP,Units_UPH,Units_RTA,Units_Gross,NonYard_PPH,% UPH Shipped/Trans,LaborDollars_Reg_Total,LaborDollars_OT_Total,LaborDollars_Total,GrossAmount_NoFreight,GrossAmount_WithFreight,ASP_WithFreight,ASP_NoFreight,NonYard_Pieces/HC_Ratio,NonYard_CostPerPiece,NonYard_SalesPerEmployee,NonYard_SalesPerLaborHour,NonYard_SalesPerUnit,Yard_CostPerMove,Yard_DirMovesFrom,Yard_DirMovesTo,Yard_Moves/HC_Ratio,Yard_MPH,Yard_SalesPerMove,Yard_TotalMoves,Yard_UndirMoves,Yard_UnitsSoldPerMove
2026-03-21 00:00:00,1,Arcadia,1421.0,Arcadia LC,UPH Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,19186.0,0.0,19186.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,1,Arcadia,1443.0,Arcadia Ecomm,Ecomm Shipments,,,,,0.0,4550.0,170.0,2279.0,9.0,76.0,0.0,7084.0,,0.0,,,,1218726.0,1258117.0,177.6,172.04,0.0,,0.0,0.0,177.6,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,1,Arcadia,1448.0,Arcadia UPH Receiving,UPH - Receiving,,,,,0.0,0.0,0.0,680.0,2528.0,5193.0,0.0,8401.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3316.0,LPT CG Receiving,CG - Receiving,,,,,0.0,5432.0,8296.0,32728.0,0.0,0.0,0.0,46456.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3335.0,LPT transfers,Outbound Xfers,,,,,0.0,641.0,2.0,7016.0,246.0,1168.0,0.0,9073.0,,0.1558,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3338.0,LPT LC,UPH Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,11994.0,0.0,11994.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3345.0,LPT Shipping,Shipping - Non-Ecomm,,,,,0.0,3890.0,7733.0,18888.0,2072.0,17111.0,0.0,49694.0,,0.386,,,,10747356.0,11775053.0,236.95,216.27,0.0,,0.0,0.0,236.95,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3364.0,LPT Ecomm,Ecomm Shipments,,,,,0.0,6192.0,187.0,3431.0,4.0,85.0,0.0,9899.0,,0.0,,,,1651646.0,1694872.0,171.22,166.85,0.0,,0.0,0.0,171.22,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,15,Leesport,3366.0,LPT UPH Receiving,UPH - Receiving,,,,,0.0,214.0,0.0,763.0,2239.0,4711.0,0.0,7927.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4402.0,ADV Shipping,Shipping - Non-Ecomm,,,,,0.0,4243.0,9361.0,25221.0,3732.0,18015.0,0.0,60572.0,,0.359,,,,13588960.0,14850417.0,245.17,224.34,0.0,,0.0,0.0,245.17,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4403.0,ADV CG Receiving,CG - Receiving,,,,,0.0,12191.0,8624.0,33154.0,76.0,0.0,0.0,54045.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4404.0,Advance transfers,Outbound Xfers,,,,,0.0,456.0,0.0,1172.0,383.0,490.0,0.0,2501.0,,0.3491,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4438.0,ADV LC,UPH Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,11782.0,0.0,11782.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4450.0,ADV DOM LC,DOM Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4457.0,ADV Ecomm,Ecomm Shipments,,,,,0.0,5822.0,381.0,3851.0,12.0,166.0,0.0,10232.0,,0.0,,,,1762976.0,1814525.0,177.34,172.3,0.0,,0.0,0.0,177.34,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,17,Advance,4460.0,ADV UPH Receiving,UPH - Receiving,,,,,0.0,295.0,0.0,929.0,4060.0,5073.0,0.0,10357.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4003.0,MSQ CG Receiving,CG - Receiving,,,,,0.0,9125.0,4145.0,16213.0,5.0,0.0,0.0,29488.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4005.0,MSQ Shipping,Shipping - Non-Ecomm,,,,,0.0,3521.0,4471.0,13168.0,1438.0,10343.0,0.0,32941.0,,0.3576,,,,7388504.0,8126468.0,246.7,224.3,0.0,,0.0,0.0,246.7,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4015.0,MSQ UPH Receiving,UPH - Receiving,,,,,0.0,430.0,0.0,618.0,1003.0,6000.0,0.0,8051.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4024.0,MSQ Ecomm,Ecomm Shipments,,,,,0.0,3170.0,261.0,2010.0,7.0,76.0,0.0,5524.0,,0.0,,,,950652.0,980118.0,177.43,172.09,0.0,,0.0,0.0,177.43,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4028.0,MSQ LC,UPH Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,4408.0,0.0,4408.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,28,Mesquite,4072.0,MSQ transfers,Outbound Xfers,,,,,0.0,198.0,0.0,2604.0,157.0,713.0,0.0,3672.0,,0.2369,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,5,Redlands,3613.0,Redlands CG Receiving,CG - Receiving,,,,,0.0,19106.0,5798.0,20599.0,19.0,0.0,0.0,45522.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,5,Redlands,3619.0,Redlands Shipping,Shipping - Non-Ecomm,,,,,0.0,5962.0,5006.0,25124.0,3086.0,14983.0,0.0,54161.0,,0.3336,,,,12396523.0,13580445.0,250.74,228.88,0.0,,0.0,0.0,250.74,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,5,Redlands,3642.0,Redlands Ecomm,Ecomm Shipments,,,,,0.0,7443.0,200.0,2631.0,6.0,59.0,0.0,10339.0,,0.0,,,,1662934.0,1708816.0,165.28,160.84,0.0,,0.0,0.0,165.28,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,5,Redlands,3646.0,Red UPH Receiving,UPH - Receiving,,,,,0.0,208.0,0.0,734.0,3717.0,14818.0,0.0,19477.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,5,Redlands,3719.0,Redlands Transfers,Outbound Xfers,,,,,0.0,329.0,53.0,3430.0,117.0,404.0,0.0,4333.0,,0.1202,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2627.0,Ecru LC,UPH Line Clearing,,,,,0.0,0.0,0.0,0.0,0.0,32794.0,0.0,32794.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2634.0,ECR CG Receiving,CG - Receiving,,,,,0.0,13973.0,12783.0,36934.0,816.0,0.0,0.0,64506.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2637.0,Ecru Transfers,Outbound Xfers,,,,,0.0,1309.0,6.0,3027.0,738.0,4827.0,0.0,9907.0,,0.5617,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2642.0,ECR Shipping,Shipping - Non-Ecomm,,,,,0.0,7383.0,13131.0,26131.0,4403.0,30404.0,0.0,81452.0,,0.4273,,,,18643660.0,20388834.0,250.32,228.89,0.0,,0.0,0.0,250.32,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2662.0,Ecru Ecomm,Ecomm Shipments,,,,,0.0,4893.0,153.0,1821.0,2.0,29.0,0.0,6898.0,,0.0,,,,1186019.0,1223686.0,177.4,171.94,0.0,,0.0,0.0,177.4,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2026-03-21 00:00:00,ECR,Ecru,2664.0,ECR UPH Receiving,UPH - Receiving,,,,,0.0,200.0,0.0,822.0,4368.0,8976.0,0.0,14366.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Total,,,,,,435137.8,42358.5,488639.79,0.0867,12867.0,1257771.0,1510580.0,3265904.0,367230.0,2347826.0,0.0,8749311.0,18.93,33.3519,9978045.04,1535988.77,11514033.81,794391719.0,860654278.0,98.37,90.79,631.79,1.37,38681.8877,1028.9,66.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Applied filters:
WeekEnding is on or after 1/24/2026 and is before 3/22/2026
Warehouse is 1, 15, 17, 28, 5, or ECR
Activity_Desc is CG - Receiving, DOM Line Clearing, Ecomm Shipments, Outbound Xfers, Shipping - Non-Ecomm, UPH - Receiving, or UPH Line Clearing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
